date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:12:32	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:30%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/tit-line.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/tit-line.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:32	238/238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:31%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/space-prev.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/space-prev.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:32	238/238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:31%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/space-next.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/space-next.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:33	244/244	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:31%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/designer-bg_0623.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/designer-bg_0623.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:33	239/239	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:31%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/designer-bg.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/designer-bg.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:33	185412/185412	---M--	200	added ('OK')	application/x-font-woff	etag:%221db80f0-2d444-59c9fb92%22	http://ds-bluewhale.co.kr/board/skin/board/guest/font/notokr-bold.woff	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/font/notokr-bold.woff	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/common.css)
18:12:33	238/238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:32%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/premium-bg.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/premium-bg.jpg	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:33	240/240	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:32%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/premium-prev.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/premium-prev.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:33	240/240	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:32%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/premium-next.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/premium-next.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:34	237/237	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:32%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/board-arr.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/board-arr.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:34	239/239	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:32%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/element-bg2.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/element-bg2.jpg	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:34	233/233	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:33%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/svis1.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/svis1.jpg	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:34	235/235	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:33%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/snb-arr.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/snb-arr.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:35	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:33%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/snb-menu.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/snb-menu.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:35	235/235	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:33%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/sub-dot.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/sub-dot.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:35	234/234	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:34%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/tab-on.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/tab-on.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:35	237/237	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:34%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/member-bg.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/member-bg.jpg	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css/global.css?ver=170523)
18:12:35	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:34%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/menu-bar.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/menu-bar.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css2/layout.css)
18:12:36	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:34%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/smenu-bg.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/smenu-bg.png	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css2/layout.css)
18:12:36	237/237	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:34%20GMT	http://ds-bluewhale.co.kr/board/skin/board/guest/images/foot-logo.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/guest/images/foot-logo.gif	(from http://ds-bluewhale.co.kr/board/skin/board/guest/css2/layout.css)
18:12:36	10911/10911	---MCZ	200	added ('OK')	text/css	etag:W/%221db8169-2a9f-59c9fbaa%22	http://ds-bluewhale.co.kr/board/skin/board/notice/style.css?ver=161020	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/notice/style0d2a.css	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=notice&wr_id=3)
18:12:36	2480/2480	---MCZ	200	added ('OK')	application/javascript	etag:W/%221db4a8d-9b0-59c9faaa%22	http://ds-bluewhale.co.kr/board/js/viewimageresize.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/js/viewimageresize.js	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=notice&wr_id=3)
18:12:37	8322/8322	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:35%20GMT	http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=notice&page=	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board6f05.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=notice&wr_id=3)
18:12:37	205/205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:35%20GMT	http://ds-bluewhale.co.kr/js/board.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/js/board.js	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=notice&wr_id=3)
18:12:37	31453/31453	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:36%20GMT	http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&page=1	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board26c5.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&page=2)
18:12:37	178/178	---M--	200	added ('OK')	image/gif	etag:%221db8147-b2-59c9fba3%22	http://ds-bluewhale.co.kr/board/skin/board/news/img/page_begin.gif	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/board/news/img/page_begin.gif	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&page=2)
18:12:38	227/227	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:36%20GMT	http://ds-bluewhale.co.kr/board/bbs/%2Fboard%2Fbbs%2Fregister.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board/bbs/register.php	(from http://ds-bluewhale.co.kr/board/bbs/register.php)
18:12:38	1336/1336	---MCZ	200	added ('OK')	text/css	etag:W/%221db8179-538-59c9fbaf%22	http://ds-bluewhale.co.kr/board/skin/faq/basic/style.css?ver=161020	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/faq/basic/style0d2a.css	(from http://ds-bluewhale.co.kr/board/bbs/faq.php)
18:12:38	222/222	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:37%20GMT	http://ds-bluewhale.co.kr/board/bbs/%2Fboard%2Fbbs%2Ffaq.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board/bbs/faq.php	(from http://ds-bluewhale.co.kr/board/bbs/faq.php)
18:12:39	11574/11574	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:37%20GMT	http://ds-bluewhale.co.kr/board/bbs/faq.php?fm_id=1	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/faq33b6.html	(from http://ds-bluewhale.co.kr/board/bbs/faq.php)
18:12:39	17/17	---M--	200	added ('OK')	text/css	etag:%221db8171-11-59c9fbac%22	http://ds-bluewhale.co.kr/board/skin/connect/basic/style.css?ver=161020	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/connect/basic/style0d2a.css	(from http://ds-bluewhale.co.kr/board/bbs/current_connect.php)
18:12:39	3555/3555	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:37%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fqalist.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login41e3.html	(from http://ds-bluewhale.co.kr/board/bbs/qalist.php)
18:12:39	234/234	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:38%20GMT	http://ds-bluewhale.co.kr/board/bbs/%2Fboard%2Fbbs%2Fcurrent_connect.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board/bbs/current_connect.php	(from http://ds-bluewhale.co.kr/board/bbs/current_connect.php)
18:12:40	331/331	---M--	200	added ('OK')	text/css	etag:%221db81a6-14b-59c9fbba%22	http://ds-bluewhale.co.kr/board/skin/new/basic/style.css?ver=161020	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/new/basic/style0d2a.css	(from http://ds-bluewhale.co.kr/board/bbs/new.php)
18:12:40	222/222	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:38%20GMT	http://ds-bluewhale.co.kr/board/bbs/%2Fboard%2Fbbs%2Fnew.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/board/bbs/new.php	(from http://ds-bluewhale.co.kr/board/bbs/new.php)
18:12:40	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Apr%202019%2009:12:39%20GMT	http://ds-bluewhale.co.kr/board/plugin/kcaptcha	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/plugin/kcaptcha	(from http://ds-bluewhale.co.kr/board/bbs/password_lost.php)
18:12:41	220/220	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2013%20Apr%202019%2009:12:39%20GMT	http://ds-bluewhale.co.kr/board/plugin/kcaptcha/	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/plugin/kcaptcha/index.html	(from http://ds-bluewhale.co.kr/board/bbs/password_lost.php)
18:12:41	3579/3579	---MCZ	200	added ('OK')	application/javascript	etag:W/%221db4d7f-dfb-59c9fb4a%22	http://ds-bluewhale.co.kr/board/plugin/kcaptcha/kcaptcha.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/plugin/kcaptcha/kcaptcha.js	(from http://ds-bluewhale.co.kr/board/bbs/password_lost.php)
18:12:41	3573/3573	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:39%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login96e4.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest)
18:12:41	3592/3592	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:40%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=44&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest%26amp%3Bwr_id%3D44	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login703e.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest&wr_id=44)
18:12:42	3592/3592	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:40%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=43&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest%26amp%3Bwr_id%3D43	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/loginf178.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest&wr_id=43)
18:12:42	3592/3592	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:40%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=42&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest%26amp%3Bwr_id%3D42	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/loginaefb.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest&wr_id=42)
18:12:42	3592/3592	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:41%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=41&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest%26amp%3Bwr_id%3D41	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/loginf465.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest&wr_id=41)
18:12:43	3592/3592	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:41%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=40&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dguest%26amp%3Bwr_id%3D40	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login100e.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=guest&wr_id=40)
18:12:43	3591/3591	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:41%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=34&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dnews%26amp%3Bwr_id%3D34	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login3f1b.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&wr_id=34)
18:12:43	3591/3591	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:41%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=33&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dnews%26amp%3Bwr_id%3D33	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/logine30e.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&wr_id=33)
18:12:43	3591/3591	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:42%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=32&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dnews%26amp%3Bwr_id%3D32	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/loginb4a5.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&wr_id=32)
18:12:44	3591/3591	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:42%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=31&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dnews%26amp%3Bwr_id%3D31	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login2f93.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&wr_id=31)
18:12:44	3591/3591	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2009:12:42%20GMT	http://ds-bluewhale.co.kr/board/bbs/login.php?wr_id=30&url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fboard.php%3Fbo_table%3Dnews%26amp%3Bwr_id%3D30	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/login0eea.html	(from http://ds-bluewhale.co.kr/board/bbs/board.php?bo_table=news&wr_id=30)
18:12:44	265/265	---M--	200	added ('OK')	text/css	etag:%221db8175-109-59c9fbad%22	http://ds-bluewhale.co.kr/board/skin/content/basic/style.css?ver=161020	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/skin/content/basic/style0d2a.css	(from http://ds-bluewhale.co.kr/board/bbs/content.php?co_id=company)
18:12:45	250/250	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2009:12:43%20GMT	http://ds-bluewhale.co.kr/board/bbs/http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fqalist.php	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/http_/ds-bluewhale.co.kr/board/bbs/qalist.php	(from http://ds-bluewhale.co.kr/board/bbs/login.php?url=http%3A%2F%2Fds-bluewhale.co.kr%2Fboard%2Fbbs%2Fqalist.php)
